Gene	Ptilde	mean_bg_p	k	m	pk	pstar	z.score	PLEAN
ATXN1L	-4.050437278238491	-1.743006527186495	37	60	0.36963036963037	0.0177	-2.746061587267138	0.8105483157977907
APLP1	-1.053615650973319	-1.5614299700280254	16	37	0.314685314685315	0.7134	0.6392925319932239	0.9520614291000197
ARIH2	-1.5700188446014405	-1.6794568350997874	49	50	0.895104895104895	0.4867	0.1330315678765521	0.9277167521343104
TXN	-3.560565493115384	-1.8283923394302872	50	73	0.477522477522478	0.042	-1.997297769731328	0.8399995821313391
APBB2	-1.6087137717581015	-1.4438278146462327	19	26	0.521478521478521	0.341	-0.2147938466096974	0.9053771710447218
XRCC6	-3.4971415690604015	-2.1060480727048514	57	128	0.298701298701299	0.0807	-1.4986607705242947	0.8399995821313391
C5orf60	-1.2053301904491107	-1.0723743276648654	6	8	0.418581418581419	0.3429	-0.19651568505152825	0.9058018753430321
RPL10	-2.3174686168584677	-2.6236739121791564	183	288	0.558441558441558	0.5715	0.2968462443698566	0.9417927285213405
FBLL1	-0.4110168113139281	-0.6700283970623467	1	2	0.217782217782218	0.6105	0.4713983952447098	0.9449129091554608
CDK6	-2.3855593760601965	-1.5485576705894712	24	35	0.44955044955045	0.1392	-1.0527495499266286	0.8467055553550222
SNX17	-2.3236605732952187	-1.3015943617502232	15	17	0.556443556443556	0.092	-1.3900738243392536	0.8455075172369448
METTL15	-1.8531037859691784	-0.9851919470093594	4	6	0.18981018981019	0.0982	-1.3278371354687637	0.8462908702471963
PSMB7	-1.8047886678268852	-1.838452212685735	13	74	0.0910890891091089	0.4347	0.038764214322762267	0.915292735264672
PRR19	-0.6092327378879919	-0.7697753194951323	1	3	0.0897891021089789	0.5117	0.27539804899557896	0.9316360236767842
ZNF233	-1.1478456322294859	-0.6700283970623467	2	2	0.266733266733267	0.1616	-0.8696224040604665	0.8501839302622304
CCDC85C	-1.3395198871927563	-1.5585373024672882	9	36	0.134865134865135	0.5431	0.27694194520618254	0.9388963130260587
ATXN1	-2.4714586496436217	-2.428000465547379	8	226	0.010749892501075	0.4324	-0.043939441674331975	0.915292735264672
NCK2	-1.8801429111122234	-1.9987089431211402	2	104	0.00165899834100166	0.4852	0.13102915665734008	0.9277167521343104
GOLGA8A	-0.03009370456204735	-0.6700283970623467	1	2	0.741258741258741	0.9879	1.164674492202323	0.9964889641508086
MCM2	-2.8244303207222807	-3.7586275236133537	371	776	0.424575424575425	0.7588	0.7271236622577658	0.9575442965157781
POLR2A	-0.5753915673782368	-1.7574086973184533	7	61	0.0856491435085649	0.9676	1.3917282628192131	0.9930610284252339
SNRPB2	-1.5472427637383817	-1.7210172725492665	12	57	0.115884115884116	0.5179	0.21132337652050212	0.9329305330578828
SMYD1	-0.26412280121176873	-1.291617415961887	1	16	0.047939520604794	0.9819	1.4180967056740552	0.9954266281360845
MYH7B	-1.3409663138912193	-1.4677363546004678	24	28	0.698301698301698	0.4933	0.16416955288577956	0.9282073252528762
RPL4	-3.5284749814834617	-2.1377957322407273	67	135	0.348651348651349	0.086	-1.4801818063397318	0.8399995821313391
ARHGAP32	-0.770175157374466	-1.291617415961887	1	16	0.011559884401156	0.7496	0.719668539851075	0.9563147771499687
ZNRD2	-2.431426497800348	-1.8778268068785413	86	87	0.914085914085914	0.2308	-0.6417268490068752	0.87784462110449
MORN3	-0.538990228714348	-1.3015943617502232	1	17	0.019869801301987	0.8864	1.0371892072076694	0.9826973921647256
TTC4	-1.7234464904876061	-1.6232640415182793	23	44	0.358641358641359	0.3804	-0.12392468022109525	0.9078788361208331
NUDCD1	-1.7629954788733984	-1.49212371294731	27	30	0.721278721278721	0.3048	-0.3485512100520039	0.8926158724427421
CD48	-0.9447589587545675	-0.9200968300604296	4	5	0.431568431568432	0.3986	-0.04021499002914308	0.9123565255414756
LAGE3	-1.6454222183507798	-1.5485576705894712	7	35	0.0826991730082699	0.3804	-0.12183261801385979	0.9078788361208331
POM121C	-0.9812866830969698	-0.8690208007529571	1	4	0.027189728102719	0.3417	-0.18136153293941948	0.9053771710447218
HDLBP	-1.5067449300984361	-1.6232640415182793	16	44	0.22977022977023	0.4845	0.14413296711054896	0.9277167521343104
TUFT1	-1.914049834671078	-1.652298861873769	2	47	0.003539964600354	0.3133	-0.3164166906084161	0.8971966693412238
CHCHD10	-0.9172150511620647	-1.573823252527908	28	39	0.614385614385614	0.7954	0.8243858849418865	0.9663588955638058
TRAF1	-3.7646371139868484	-2.2500703663818227	25	166	0.0683893161068389	0.0754	-1.5975196906742946	0.8399995821313391
TRIP6	-2.0608830926031474	-2.1742612683251172	66	151	0.340659340659341	0.492	0.1209863179581156	0.9277421687155253
RARG	-1.1750328083565782	-1.611870715759285	20	43	0.343656343656344	0.6707	0.5395214467781987	0.9454347266881803
CD14	-0.7605555458617141	-1.3634456731994127	20	21	0.856143856143856	0.7833	0.8100122179708699	0.9631678359610341
EIF4G1	-1.8961958024629362	-1.743006527186495	1	60	2.12999787000213e-4	0.357	-0.182309776458573	0.906703078486286
TUBA1C	-3.3087652445881197	-2.1060480727048514	63	128	0.346653346653347	0.1039	-1.295718115467838	0.8467055553550222
AXIN1	-1.7593820037773265	-1.4282411390762555	19	25	0.533466533466533	0.2713	-0.43373205247688545	0.8887064509923276
PPIG	-0.8064722932587702	-1.4438278146462327	26	26	0.931068931068931	0.7997	0.8302710946078983	0.9669798250486987
MAIP1	-0.8858669837180384	-1.5140436347495287	33	33	0.94005994005994	0.7867	0.791163883345947	0.9635465771799091
ALG8	-0.4626580597031288	-0.9851919470093594	5	6	0.663336663336663	0.781	0.799435920746998	0.9629518331589302
SGCG	-0.4026668107809267	-1.2687560204343018	15	15	0.94005994005994	0.9375	1.206295626753972	0.9900041397024518
CDK2	-2.0377726524507054	-2.2281424144366095	24	164	0.0877191228087719	0.5217	0.20202298096685706	0.9331261048652417
BCL2L13	-1.5169891047976853	-1.1402321907381439	4	10	0.128871128871129	0.2404	-0.5517376084783459	0.8782763751379039
HERC2	-2.564050709763115	-1.6465264758926472	16	46	0.16983016983017	0.1266	-1.1194253083713324	0.8467055553550222
TAB1	-2.0965283873563427	-2.1595157962547744	55	144	0.285714285714286	0.4638	0.067035277543266	0.9224076820355636
TJP1	-1.4380517291934791	-1.5015887550419618	18	32	0.390609390609391	0.4525	0.08070063890598675	0.916927026819105
CLEC18A	-0.8888944641674802	-1.1699141492671985	5	11	0.258741258741259	0.5959	0.4016014813266129	0.9449129091554608
UBE2I	-3.2319459490267213	-2.3079426581754907	134	184	0.611388611388611	0.1598	-0.9483627826194148	0.848149122484786
PKM	-3.0179354752835335	-1.9583584476298606	1	96	9.99999000001e-6	0.1271	-1.1930534354222881	0.8467055553550222
LAMTOR5	-1.6668473869797646	-1.7061374925598223	27	56	0.342657342657343	0.4484	0.047216136494496595	0.916545496860429
TUBB	-1.927063977374573	-2.1002020644706603	45	129	0.255744255744256	0.5098	0.18885448116044834	0.9316009809148181
POT1	-3.793209301334558	-2.2226827859301372	1	161	9.99999000001e-7	0.0714	-1.6551128211733643	0.8399995821313391
TRAF2	-2.9106004455061028	-2.3776072304868068	125	207	0.496503496503497	0.2644	-0.548604501976263	0.8859941306800033
HARS2	-1.0517969530573108	-1.1402321907381439	6	10	0.344655344655345	0.4736	0.12950803216188841	0.9250108635695994
CDK5	-2.2321367960311007	-1.7382692301117326	15	59	0.126873126873127	0.2363	-0.5976564685195487	0.87784462110449
WDR1	-2.057546522659179	-1.8071681694813038	61	72	0.72027972027972	0.3255	-0.29152337363390407	0.8975153821516243
SPDEF	-1.2808648555218405	-1.0295455906082835	6	7	0.483516483516484	0.2801	-0.38160988893097886	0.8918073157190807
LMBR1L	-1.427925603972523	-0.8690208007529571	4	4	0.43956043956044	0.1546	-0.9028907960523499	0.8478983396472669
RPGRIP1L	-1.0958520151938267	-2.159259473232244	27	153	0.133866133866134	0.898	1.1453011241532887	0.9855462988125183
XRCC5	-1.3260562344675275	-1.7737924021184293	3	66	0.012209877901221	0.6651	0.5293032338366133	0.9451679446082741
ATP2A3	-1.121718662970049	-1.2402066463858694	11	14	0.562437562437562	0.4952	0.16640879181751236	0.9286091181335884
PDE4D	-1.6204480142398148	-1.1699141492671985	4	11	0.107892107892108	0.2171	-0.6438519333498045	0.8748184262536547
PEX19	-2.6435049903924264	-1.9484845538590734	24	95	0.138861138861139	0.1971	-0.7755245714236417	0.8630828392126958
SMU1	-1.0043480351544698	-1.611870715759285	3	43	0.025789742102579	0.7625	0.7503275472115046	0.9599556122972396
MTREX	-1.0435797352967222	-1.768231948742966	18	62	0.211788211788212	0.8003	0.8438059803247684	0.9669798250486987
TIA1	-1.8801406771183862	-1.4282411390762555	6	25	0.0812091879081209	0.2321	-0.591903129579935	0.87784462110449
SFI1	-3.6070294489297536	-1.2402066463858694	2	14	0.00165899834100166	0.0092	-3.324051196274126	0.7951629079516291
CRX	-1.770296649500545	-1.5585373024672882	29	36	0.626373626373626	0.332	-0.2677643027129663	0.9016178919020849
SHMT2	-2.3984417624640377	-1.7061374925598223	35	56	0.43956043956044	0.1827	-0.8319634783600981	0.8582678006351752
RBBP6	-0.9666752083915957	-1.611870715759285	25	43	0.475524475524476	0.7822	0.7968557849282765	0.9629518331589302
TMEM25	-1.8326279314008116	-1.8449102099703694	37	76	0.358641358641359	0.4321	0.014224621561170435	0.915292735264672
COX6C	-0.88200810649463	-1.33203247921665	7	19	0.232767232767233	0.7033	0.612666287404198	0.951299242188339
CENPJ	-2.6371199891382124	-2.0301638817352012	26	116	0.125874125874126	0.2246	-0.6711992149204777	0.8758458898591543
PHF1	-1.3377712923041316	-1.2687560204343018	4	15	0.0940790592094079	0.38	-0.09612499464013809	0.9078788361208331
ZNF785	-0.5113626800034035	-1.0723743276648654	8	8	0.863136863136863	0.8042	0.8292044138059825	0.9669798250486987
NPM3	-1.5491940162591045	-1.3156453279309803	1	18	0.001589984100159	0.3132	-0.32023323743383386	0.8971966693412238
LNX2	-1.6217505536418186	-1.8143921694300973	70	70	0.948051948051948	0.522	0.22212762526491334	0.9331261048652417
SNRPA1	-3.030781377460423	-2.022972869562432	9	109	0.022859771402286	0.1387	-1.1102642440870703	0.8467055553550222
HMMR	-2.5664130138898282	-1.33203247921665	18	19	0.644355644355644	0.0652	-1.680494180454908	0.8399995821313391
TP53BP2	-1.0748409344153023	-1.9466463008003099	93	94	0.957042957042957	0.8539	0.9756825917890947	0.9781590321935435
CYSRT1	-1.4506341419796231	-1.0295455906082835	1	7	0.00513994860051399	0.2141	-0.6393921109636967	0.871601939332133
CENPX	-2.3308678721255496	-1.0295455906082835	7	7	0.464535464535465	0.047	-1.9759625330912063	0.8399995821313391
FAM171A2	-1.4932314805232194	-1.0723743276648654	6	8	0.366633366633367	0.2225	-0.6220487759686469	0.8748912342808273
PHF20L1	-1.212685874702046	-1.3796486732357736	3	22	0.041549584504155	0.5141	0.21906391639869868	0.9327089826228645
KPNA1	-1.383097270101809	-1.8143921694300973	6	70	0.036239637603624	0.6446	0.49730953192353616	0.9451679446082741
LAMTOR3	-2.2927187498881216	-1.768231948742966	52	62	0.68631368631368606	0.2294	-0.6107275893120834	0.87784462110449
MIF4GD	-2.246178154647001	-1.3015943617502232	4	17	0.044109558904411	0.1054	-1.284692900097007	0.8467055553550222
SREK1IP1	-1.1264133508572354	-1.1954790081455888	11	12	0.69030969030969	0.462	0.09749527534677374	0.9214167551216409
AIFM1	-2.0326842789739503	-1.5886599232358962	36	40	0.734265734265734	0.2466	-0.5570598928680813	0.8797629009028922
PSMD11	-1.8739861393337653	-1.9583584476298606	76	96	0.684315684315684	0.4661	0.09500080658606555	0.9237568782731018
PPFIA1	-1.0685652321648278	-1.5140436347495287	16	33	0.354645354645355	0.6731	0.5610625965752317	0.9461624206333458
NMT1	-2.6292473010591566	-1.7210172725492665	4	57	0.00972990270097299	0.1344	-1.1044786579767896	0.8467055553550222
RRAS	-2.2091106726993357	-1.3015943617502232	16	17	0.646353646353646	0.1109	-1.2342788116479546	0.8467055553550222
BAG6	-2.8810545035446236	-2.364582440875526	4	203	0.002289977100229	0.2626	-0.5245829833328506	0.8843808590136545
JOSD1	-1.004512253371469	-1.3634456731994127	2	21	0.025459745402546	0.6398	0.48224451241652	0.9451679446082741
HIST1H4J	-1.9140726703609334	-1.2402066463858694	9	14	0.316683316683317	0.1542	-0.9464017165608106	0.8478983396472669
WT1	-0.6021845567688643	-1.2687560204343018	1	15	0.018989810101899	0.8407	0.9284057953572934	0.9746835594543327
SRSF3	-1.588153270494396	-1.94153329709512	2	92	0.002689973100269	0.604	0.4002088108375776	0.9449129091554608
IP6K2	-0.5038540075415553	-1.0295455906082835	5	7	0.548451548451548	0.7853	0.7982241500469356	0.9635465771799091
KIFAP3	-2.0141866699724797	-1.9071713308741096	33	89	0.253746253746254	0.3806	-0.1207733993896994	0.9079492050794921
CENPBD1	-0.8990566271737689	-0.7697753194951323	1	3	0.043959560404396	0.3238	-0.2217718162363855	0.8971966693412238
NR3C2	-0.8779662962641742	-1.1954790081455888	7	12	0.384615384615385	0.6143	0.4482110282645419	0.9449129091554608
KLHL42	-1.5722993653582755	-1.4740458726024837	13	29	0.266733266733267	0.3779	-0.1261598921539598	0.9078788361208331
HSPA1B	-1.766546736162989	-1.7065968460794354	18	55	0.198801198801199	0.408	-0.07312573316742078	0.9145313214731601
TRAF7	-1.203130793258424	-1.3796486732357736	21	22	0.812187812187812	0.5186	0.23160068255817037	0.9329305330578828
MYO9A	-1.8979330930100036	-1.0723743276648654	1	8	0.001589984100159	0.1113	-1.220218822432536	0.8467055553550222
RPS16	-1.4800599598544424	-2.1255671478587645	77	139	0.472527472527473	0.737	0.6963419107177063	0.9555878427528043
FDPS	-1.0109385744741348	-1.4740458726024837	3	29	0.038189618103819	0.6873	0.5946411180801522	0.9486974502549744
CRK	-3.303941237870962	-2.6815675175004996	292	314	0.87012987012987	0.2495	-0.5955898646716985	0.8798088210528585
GOLM1	-2.62883142255891	-1.7382692301117326	20	59	0.178821178821179	0.1381	-1.0777185862452552	0.8467055553550222
SPTAN1	-2.6907241693111854	-1.8838170115010273	83	83	0.928071928071928	0.163	-0.9237582618205993	0.8508504891807739
CIAO1	-1.421436405645259	-1.3634456731994127	10	21	0.273726273726274	0.3996	-0.07791337041401593	0.9127453915376468
MAPRE2	-0.36166342759025233	-1.4740458726024837	18	29	0.587412587412587	0.9801	1.428326315538829	0.9948135621220487
UBASH3B	-3.183675586720537	-1.7764969149472603	36	64	0.357642357642358	0.0712	-1.6698348268980054	0.8399995821313391
RPL13A	-1.0259774096561998	-1.9583584476298606	1	96	0.001029989700103	0.8714	1.049834388105157	0.9823223056667438
ARL4D	-0.9916523718154454	-1.3683864614831442	20	20	0.892107892107892	0.6495	0.5047775641942307	0.9451679446082741
CACNA1A	-1.6972385372961571	-1.9011511733996835	14	84	0.0915690843091569	0.5313	0.23019046982754476	0.9361860100172398
CCDC33	-2.272140140390312	-1.9254862967359092	2	91	0.00118299881700118	0.2956	-0.39296839789936167	0.8918073157190807
PIK3R2	-1.2980943906994618	-1.895072450936196	57	85	0.577422577422577	0.7299	0.6779082924396687	0.9552059380771809
RPL37A	-1.6215049191169921	-2.0746595460667305	66	122	0.447552447552448	0.6471	0.49863263301952837	0.9451679446082741
UPF2	-2.142028491623256	-1.8143921694300973	35	70	0.350649350649351	0.2934	-0.37778482028141575	0.8918073157190807
FLNA	-1.7012164536710692	-2.2927642893173195	3	181	0.003139968600314	0.6986	0.6109703181683601	0.9497355349210841
NCSTN	-1.087047137407696	-1.9679967996046117	1	101	8.44999155000845e-4	0.8506	0.9756669118063276	0.9771758681592866
CCT4	-2.706912746940837	-1.9254862967359092	37	91	0.262737262737263	0.1747	-0.885828632321053	0.8529364944797782
GALE	-2.5899196943492653	-1.3156453279309803	1	18	1.42999857000143e-4	0.0587	-1.7472374118571974	0.8399995821313391
AP2A1	-2.6371517236076905	-1.6416600241205397	43	48	0.714285714285714	0.1148	-1.2332093221044071	0.8467055553550222
ERVK3-1	-0.48943649082663676	-0.9200968300604296	5	5	0.798201798201798	0.7362	0.7022508666233279	0.9555878427528043
EIF3H	-1.6216092538189304	-1.6465264758926472	3	46	0.013419865801342	0.4416	0.030400253174746386	0.916545496860429
SH3GL3	-0.956737401992985	-1.5886599232358962	39	40	0.909090909090909	0.7805	0.7927914030737819	0.9629518331589302
UBE2K	-1.9609766139194116	-1.972065368018776	2	99	0.001579984200158	0.4372	0.012418712509065583	0.9155730510796825
UBOX5	-2.2047682653023495	-1.3156453279309803	18	18	0.754245754245754	0.1125	-1.2191321593341033	0.8467055553550222
DRG1	-2.341355708956237	-1.5585373024672882	14	36	0.190809190809191	0.1497	-0.9898539436441943	0.8478983396472669
RPS27	-0.7837588619511744	-2.034852469849142	112	112	0.984015984015984	0.9556	1.3825031476520722	0.9929018321512405
ZBTB48	-0.6237566185617932	-1.4438278146462327	5	26	0.128871128871129	0.8904	1.0682913802130745	0.9834913944502987
RPS2	-1.679838645140119	-2.3969752833934566	3	216	0.002679973200268	0.741	0.7283588832489553	0.9555878427528043
CCT5	-1.4168551848618656	-1.8651811906479703	80	80	0.96003996003996	0.6526	0.5134301562360056	0.9451679446082741
MTX2	-1.1798336753779275	-1.4121493644759058	20	23	0.71028971028971	0.552	0.3058228476785925	0.9396564930662897
WDR3	-1.068257020242142	-1.33203247921665	10	19	0.348651348651349	0.5836	0.35910573060911616	0.9431363784383848
PPARGC1B	-0.33432647812695826	-0.9851919470093594	2	6	0.248751248751249	0.8722	0.9957731891434108	0.9823223056667438
TERF1	-2.48472417389077	-2.2927642893173195	42	181	0.152847152847153	0.3707	-0.1982625659094427	0.9074749320815829
MAD1L1	-2.3803147028583505	-1.6232640415182793	21	44	0.27972027972028	0.1552	-0.9364640421842885	0.8478983396472669
HSD17B10	-2.6677265971974573	-1.838444230194566	42	77	0.378621378621379	0.1602	-0.9687346670636781	0.8487403408656268
TRIM5	-0.6028643159169074	-1.3015943617502232	8	17	0.363636363636364	0.8515	0.9503164628874922	0.9771758681592866
RPS18	-1.7805638285916963	-2.0301638817352012	70	116	0.500499500499501	0.5534	0.27601890428427855	0.9396564930662897
FANCA	-1.1960766445752262	-1.1699141492671985	4	11	0.145854145854146	0.4028	-0.03738847286508124	0.9134031187910233
LAMP2	-1.6084225062035895	-1.4282411390762555	18	25	0.505494505494505	0.3319	-0.2360035939773792	0.9016178919020849
YWHAG	-2.159856950683608	-2.4179270159447666	3	217	0.001759982400176	0.5594	0.2613080377697406	0.9406175438867034
DYNC1I2	-2.919970094954548	-1.652298861873769	23	47	0.271728271728272	0.0808	-1.5324196585183965	0.8399995821313391
FN1	-3.0996975362478665	-3.4153867782340495	92	613	0.107892107892108	0.5639	0.25961083359881015	0.9406175438867034
PRDM1	-2.1890237499641705	-1.1402321907381439	1	10	6.48999351000649e-4	0.0773	-1.535891512765162	0.8399995821313391
TPD52L2	-1.4480335235740276	-1.7382692301117326	59	59	0.945054945054945	0.5809	0.3512302879916622	0.9426769774237481
GADD45G	-1.1145842394684722	-1.5886599232358962	19	40	0.353646353646354	0.695	0.5947614048600499	0.9497355349210841
DZIP3	-1.0332140090334785	-1.790306243994991	15	69	0.151848151848152	0.8223	0.9031449789122895	0.9703575679994987
ORC4	-1.6099383204955835	-1.6084949615038089	7	42	0.0694793052069479	0.4198	-0.0017585609673630889	0.9145313214731601
DCD	-0.6127890990796875	-1.3015943617502232	7	17	0.306693306693307	0.847	0.9368181384824922	0.9767711562624738
THOC5	-0.7406308717911128	-1.652298861873769	46	47	0.935064935064935	0.9009	1.1020664613879374	0.9863358239828043
