Gene	vegas_p	lfdr	Pvalue
NPY1R	0.00816991830081699	0.6006103941598272	0.00816991830081699
TMCC1P1	0.00819991800081999	0.6007475076875165	0.00819991800081999
OR7E145P	0.00820991790082099	0.6007932078333419	0.00820991790082099
SNX3	0.00825991740082599	0.6010216756406224	0.00825991740082599
FAHD1	0.00830991690083099	0.6012500881782538	0.00830991690083099
RNU6-530P	0.00838991610083899	0.6016154319164682	0.00838991610083899
DAZAP1	0.00844991550084499	0.6018893446073001	0.00844991550084499
RTN4IP1	0.00846991530084699	0.6019806305347113	0.00846991530084699
MIR5681A	0.00847991520084799	0.6020262700469978	0.00847991520084799
RNF103	0.00848991510084899	0.6020719072525217	0.00848991510084899
PPP1R10	0.00850991490085099	0.6021631747258303	0.00850991490085099
RNU2-17P	0.00861991380086199	0.6026649790239401	0.00861991380086199
RRP12	0.00863991360086399	0.6027561855572849	0.00863991360086399
FGD6	0.00863991360086399	0.6027561855572849	0.00863991360086399
TFAM	0.00864991350086499	0.6028017852612926	0.00864991350086499
YAF2	0.00864991350086499	0.6028017852612926	0.00864991350086499
NR1H3	0.00865991340086599	0.6028473825843735	0.00865991340086599
ANO6	0.00872991270087299	0.6031664968135344	0.00872991270087299
LINC02483	0.00875991240087599	0.603303223904444	0.00875991240087599
OR1L1	0.00875991240087599	0.603303223904444	0.00875991240087599
LAMTOR3P1	0.00878991210087899	0.6034399291351176	0.00878991210087899
DLEU7	0.00879991200087999	0.6034854926671531	0.00879991200087999
RNF103-CHMP3	0.00883991160088399	0.6036677222880146	0.00883991160088399
LINC02526	0.00883991160088399	0.6036677222880146	0.00883991160088399
TCEANC	0.00885991140088599	0.6037588223330006	0.00885991140088599
OR1L3	0.00888991110088899	0.6038954538455162	0.00888991110088899
ATF6B	0.00892991070089299	0.6040775943763759	0.00892991070089299
CNOT3	0.00892991070089299	0.6040775943763759	0.00892991070089299
LINC02080	0.00893991060089399	0.6041231232622997	0.00893991060089399
LINC00974	0.00895991040089599	0.6042141735074594	0.00895991040089599
ANP32E	0.00896991030089699	0.6042596948579706	0.00896991030089699
TUBA3C	0.00897991020089799	0.6043052136879521	0.00897991020089799
IGHV3-71	0.00897991020089799	0.6043052136879521	0.00897991020089799
TMC4	0.00899991000089999	0.6043962437688768	0.00899991000089999
TSEN34	0.00899991000089999	0.6043962437688768	0.00899991000089999
RN7SKP259	0.00900990990090099	0.604441755011095	0.00900990990090099
RNA5SP370	0.00901990980090199	0.6044872637153331	0.00901990980090199
PDLIM3	0.00904990950090499	0.6046237745565436	0.00904990950090499
OR4A9P	0.00905990940090599	0.604669273065237	0.00905990940090599
CCDC194	0.00906990930090699	0.604714769014138	0.00906990930090699
HCCS	0.00907990920090799	0.6047602623988835	0.00907990920090799
RNU7-41P	0.00908990910090899	0.6048057532151112	0.00908990910090899
SNCAIP	0.00919990800091999	0.6053059814237418	0.00919990800091999
RPL21P65	0.00928990710092899	0.6057150234325465	0.00928990710092899
RPS21P1	0.00930990690093099	0.6058058925072456	0.00930990690093099
CNN2P9	0.00931990680093199	0.6058513230434904	0.00931990680093199
MFSD1	0.00932990670093299	0.6058967509065154	0.00932990670093299
RNA5SP341	0.00932990670093299	0.6058967509065154	0.00932990670093299
EIF4A1P5	0.00933990660093399	0.6059421760919581	0.00933990660093399
TIFA	0.00937990620093799	0.6061238499706533	0.00937990620093799
BRS3	0.00949990500094999	0.6066686113479658	0.00949990500094999
RNU6-527P	0.00953990460095399	0.606850110790128	0.00953990460095399
SMPD4P2	0.00957990420095799	0.6070315659251437	0.00957990420095799
SPAG17	0.00958990410095899	0.6070769227531866	0.00958990410095899
RPS29P4	0.00958990410095899	0.6070769227531866	0.00958990410095899
LINC01740	0.00959990400095999	0.6071222767902199	0.00959990400095999
LENG1	0.00959990400095999	0.6071222767902199	0.00959990400095999
RPL29P28	0.00961990380096199	0.6072129764738073	0.00961990380096199
RSL24D1	0.00964990350096499	0.6073490049575521	0.00964990350096499
MX1	0.00964990350096499	0.6073490049575521	0.00964990350096499
RTL6	0.00965990340096599	0.6073943421569139	0.00965990340096599
GPRASP1	0.00972990270097299	0.6077116233048055	0.00972990270097299
RNA5SP424	0.00973990260097399	0.6077569378096336	0.00973990260097399
SNORD38C	0.00976990230097699	0.6078928641679767	0.00976990230097699
BEND7P1	0.00976990230097699	0.6078928641679767	0.00976990230097699
RNU6-1115P	0.00984990150098499	0.6082552081474035	0.00984990150098499
INTS1	0.00984990150098499	0.6082552081474035	0.00984990150098499
PITPNM3	0.00985990140098599	0.6083004882012036	0.00985990140098599
RN7SL231P	0.00986990130098699	0.6083457653746083	0.00986990130098699
LINC01340	0.00991990080099199	0.6085721079933454	0.00991990080099199
RGS17	0.00992990070099299	0.6086173678589647	0.00992990070099299
BHLHB9	0.00994990050099499	0.6087078789223946	0.00994990050099499
OR5T2	0.00996990030099699	0.6087983784206789	0.00996990030099699
TPRKBP2	0.00997990020099799	0.608843623829866	0.00997990020099799
GPRASP2	0.00997990020099799	0.608843623829866	0.00997990020099799
DDX11-AS1	0.010029899701003	0.6090698074278487	0.010029899701003
TSPYL5	0.010069899301007	0.6092507020960838	0.010069899301007
LINC02183	0.010079899201008	0.6092959185016488	0.010079899201008
RNA5SP425	0.010109898901011	0.6094315502713961	0.010109898901011
HTATSF1	0.010129898701013	0.6095219569000035	0.010129898701013
TRAV9-1	0.010139898601014	0.6095671558453098	0.010139898601014
KRT13	0.010139898601014	0.6095671558453098	0.010139898601014
VEZT	0.010159898401016	0.6096575449918774	0.010159898401016
HAGH	0.010159898401016	0.6096575449918774	0.010159898401016
BEAN1	0.010159898401016	0.6096575449918774	0.010159898401016
CA14	0.01019989800102	0.6098382882749476	0.01019989800102
ANKHD1	0.010239897601024	0.6100189848133925	0.010239897601024
LINC00602	0.010239897601024	0.6100189848133925	0.010239897601024
SNORA40C	0.010319896801032	0.61038023734662	0.010319896801032
ANKHD1-EIF4EBP3	0.010349896501035	0.6105156586348632	0.010349896501035
RNU6-589P	0.01039989600104	0.6107413019719871	0.01039989600104
WNK1	0.010419895801042	0.6108315386951193	0.010419895801042
MIR3144	0.010439895601044	0.6109217636256055	0.010439895601044
GATA2-AS1	0.01049989500105	0.6111923675643841	0.01049989500105
APH1A	0.010509894901051	0.6112374578754582	0.010509894901051
PHACTR2P1	0.010509894901051	0.6112374578754582	0.010509894901051
LINC01568	0.010519894801052	0.6112825452274802	0.010519894801052
OR5M10	0.010549894501055	0.6114177895171311	0.010549894501055
GOLGA8UP	0.010549894501055	0.6114177895171311	0.010549894501055
KRT15	0.010559894401056	0.6114628650208425	0.010559894401056
SLC43A3	0.010569894301057	0.6115079375594512	0.010569894301057
OR5M1	0.010589894101059	0.61159807373652	0.010589894101059
MBOAT7	0.01059989400106	0.6116431373725595	0.01059989400106
LINC02173	0.010609893901061	0.6116881980386558	0.010609893901061
GSTA7P	0.010609893901061	0.6116881980386558	0.010609893901061
CD59	0.010609893901061	0.6116881980386558	0.010609893901061
ADAM20	0.010619893801062	0.6117332557335987	0.010619893801062
ANKRD16	0.010679893201068	0.6120035394412697	0.010679893201068
KRT19	0.01069989300107	0.6120936101864085	0.01069989300107
RCC2P4	0.010719892801072	0.61218366900337	0.010719892801072
AP1AR	0.010719892801072	0.61218366900337	0.010719892801072
KRT35	0.010719892801072	0.61218366900337	0.010719892801072
RN7SL546P	0.010749892501075	0.6123187348423028	0.010749892501075
FBH1	0.010769892301077	0.6124087637964674	0.010769892301077
NFYB	0.010769892301077	0.6124087637964674	0.010769892301077
ARHGAP26-IT1	0.010849891501085	0.6127687598957153	0.010849891501085
OR5AM1P	0.010919890801092	0.6130835989934501	0.010919890801092
OR1B1	0.010929890701093	0.6131285639824265	0.010929890701093
PPT2-EGFL8	0.010969890301097	0.6133083938274639	0.010969890301097
ITPR1	0.010989890101099	0.6133982906665204	0.010989890101099
OR5BN2P	0.010989890101099	0.6133982906665204	0.010989890101099
KCNT1	0.011009889901101	0.6134881754370273	0.011009889901101
QRSL1	0.011029889701103	0.6135780481293038	0.011029889701103
GAPDHP72	0.011029889701103	0.6135780481293038	0.011029889701103
MSH3	0.011049889501105	0.6136679087336694	0.011049889501105
ARHGAP8	0.011139888601114	0.614072131605847	0.011139888601114
PRR5-ARHGAP8	0.011169888301117	0.6142068179716027	0.011169888301117
TSPAN11	0.01119988800112	0.6143414769870849	0.01119988800112
MRPS18CP6	0.011219887801122	0.6144312344533421	0.011219887801122
RPL7AP51	0.011229887701123	0.6144761086196214	0.011229887701123
SCGB1D5P	0.011239887601124	0.6145209797397205	0.011239887601124
RAD52	0.011289887101129	0.6147452896051645	0.011289887101129
AIMP1	0.011329886701133	0.6149246825428515	0.011329886701133
RNU6-993P	0.011419885801142	0.615328137625228	0.011419885801142
RNU2-32P	0.011479885201148	0.6155969696218665	0.011479885201148
CRYBB3	0.01149988500115	0.6156865556888604	0.01149988500115
MIR3677	0.011509884901151	0.6157313441046834	0.011509884901151
RPS15	0.011509884901151	0.6157313441046834	0.011509884901151
OR8L1P	0.011549884501155	0.6159104669552462	0.011549884501155
SLC25A15	0.011559884401156	0.6159552399586539	0.011559884401156
KRT36	0.011579884201158	0.6160447767059196	0.011579884201158
RPL5P29	0.01159988400116	0.6161343010990511	0.01159988400116
FAM151B	0.011689883101169	0.6165370077261649	0.011689883101169
RAB27A	0.011709882901171	0.6166264639985136	0.011709882901171
MIR2053	0.011729882701173	0.6167159078538025	0.011729882701173
GADD45B	0.011729882701173	0.6167159078538025	0.011729882701173
LMTK2	0.011749882501175	0.6168053392823508	0.011749882501175
RPL23AP55	0.011809881901181	0.617073558910745	0.011809881901181
MYO5B	0.011829881701183	0.6171629405355232	0.011829881701183
AGPAT1	0.011869881301187	0.6173416663499647	0.011869881301187
MIR621	0.011869881301187	0.6173416663499647	0.011869881301187
SRP54-AS1	0.011919880801192	0.6175650033273428	0.011919880801192
MAGEC1	0.011949880501195	0.617698967967325	0.011949880501195
ALG5	0.012009879901201	0.6179668126153162	0.012009879901201
CTNNA3	0.012019879801202	0.6180114424050522	0.012019879801202
RNF5	0.012089879101209	0.6183237628956497	0.012089879101209
ITFG1	0.012109878901211	0.6184129689874464	0.012109878901211
SPATA20P1	0.012109878901211	0.6184129689874464	0.012109878901211
SNORD3H	0.01219987800122	0.6188142402036432	0.01219987800122
GLT6D1	0.01219987800122	0.6188142402036432	0.01219987800122
ADGRG4	0.01219987800122	0.6188142402036432	0.01219987800122
OR8K1	0.012209877901221	0.6188588100926665	0.012209877901221
OR5R1	0.012209877901221	0.6188588100926665	0.012209877901221
COX5BP7	0.012209877901221	0.6188588100926665	0.012209877901221
ANKS1B	0.012229877701223	0.6189479403751917	0.012229877701223
PIGFP3	0.012239877601224	0.6189925007662741	0.012239877601224
AOX3P-AOX2P	0.012289877101229	0.6192152551714764	0.012289877101229
C1orf54	0.012309876901231	0.6193043347208709	0.012309876901231
KRT19P1	0.012329876701233	0.6193934015627809	0.012329876701233
RPL22P23	0.012349876501235	0.619482455687525	0.012349876501235
RBMXP2	0.012379876201238	0.619616013008779	0.012379876201238
RPL37AP1	0.012389876101239	0.6196605257467934	0.012389876101239
OCEL1	0.01239987600124	0.6197050352982557	0.01239987600124
LINC00317	0.01239987600124	0.6197050352982557	0.01239987600124
ESF1	0.012419875801242	0.6197940448366838	0.012419875801242
RAB3B	0.012429875701243	0.619838544821229	0.012429875701243
PUM3	0.012439875601244	0.6198830416143821	0.012439875601244
ITGAV	0.012479875201248	0.6200609968488675	0.012479875201248
DPRXP4	0.012489875101249	0.6201054776669066	0.012489875101249
CDYL	0.012509874901251	0.6201944297058157	0.012509874901251
OR5AL2P	0.012509874901251	0.6201944297058157	0.012509874901251
CCDC85B	0.012529874701253	0.6202833689404313	0.012529874701253
OR8J1	0.012539874601254	0.6203278337531042	0.012539874601254
CIART	0.012629873701263	0.620727872710283	0.012629873701263
COL4A4	0.012629873701263	0.620727872710283	0.012629873701263
FBXO31	0.012629873701263	0.620727872710283	0.012629873701263
RPL10P9	0.012639873601264	0.6207723054214648	0.012639873601264
CD276	0.012649873501265	0.620816734915842	0.012649873501265
RNA5SP297	0.012659873401266	0.6208611611922045	0.012659873401266
NPTN	0.012659873401266	0.6208611611922045	0.012659873401266
OR2T12	0.012669873301267	0.620905584249342	0.012669873301267
FAM3B	0.012669873301267	0.620905584249342	0.012669873301267
OR5AL1	0.012689873101269	0.6209944207011019	0.012689873101269
ZNF507	0.012689873101269	0.6209944207011019	0.012689873101269
ALPK1	0.01269987300127	0.6210388340933042	0.01269987300127
NR2E1	0.012729872701273	0.621172054920679	0.012729872701273
OR8U1	0.012729872701273	0.621172054920679	0.012729872701273
RNF135	0.012729872701273	0.621172054920679	0.012729872701273
C2orf27AP2	0.012739872601274	0.6212164554093594	0.012739872601274
OR4C11	0.012739872601274	0.6212164554093594	0.012739872601274
FOSL1	0.012759872401276	0.6213052466987932	0.012759872401276
FIBP	0.012769872301277	0.6213496374971262	0.012769872301277
MIR3646	0.012779872201278	0.6213940250629233	0.012779872201278
SGMS2	0.012819871801282001	0.621571542976549	0.012819871801282001
RTRAF	0.012819871801282001	0.621571542976549	0.012819871801282001
RNA5SP56	0.012859871401286	0.6217490090727902	0.012859871401286
TBCE	0.01289987100129	0.6219264232741997	0.01289987100129
EHMT2-AS1	0.012909870901291	0.6219707687069089	0.012909870901291
COL4A1	0.012949870501295	0.6221481179308694	0.012949870501295
PRG2	0.012959870401296	0.6221924471040902	0.012959870401296
CYB5R1	0.0129998700013	0.6223697312295915	0.0129998700013
SLC43A1	0.013089869101309	0.622768429662431	0.013089869101309
IGHV3-73	0.01309986900131	0.6228127131481399	0.01309986900131
KIF20A	0.013109868901311	0.6228569933613793	0.013109868901311
SP3	0.013149868501315	0.6230340814654399	0.013149868501315
MNDA	0.013259867401326	0.6235208030407605	0.013259867401326
TRIM51	0.013269867301327	0.623565030729914	0.013269867301327
ARL11	0.013319866801332	0.6237861197558595	0.013319866801332
IGHV3-72	0.013329866701333	0.6238303276686137	0.013329866701333
RN7SL363P	0.013329866701333	0.6238303276686137	0.013329866701333
KRT32	0.013349866501335	0.6239187335920062	0.013349866501335
ZBTB45	0.013359866401336	0.6239629316002243	0.013359866401336
MIR548AC	0.013369866301337	0.6240071263045104	0.013369866301337
IGHV3-74	0.013379866201338	0.624051317703654	0.013379866201338
APC2	0.013379866201338	0.624051317703654	0.013379866201338
MTATP6P21	0.01339986600134	0.624139690581674	0.01339986600134
OR1H1P	0.013409865901341	0.6241838720581299	0.013409865901341
UBE2D1	0.013409865901341	0.6241838720581299	0.013409865901341
MTCO3P41	0.013419865801342	0.6242280502246033	0.013419865801342
LINC00920	0.013469865301347	0.6244488913648751	0.013469865301347
ADIPOR1P1	0.013509864901351	0.6246255045739726	0.013509864901351
PRICKLE1	0.013509864901351	0.6246255045739726	0.013509864901351
TYRL	0.013579864201358	0.6249344497430784	0.013579864201358
RNU6-1020P	0.013609863901361	0.6250668048814367	0.013609863901361
IGHVII-74-1	0.013609863901361	0.6250668048814367	0.013609863901361
AGER	0.013619863801362	0.6251109165941331	0.013619863801362
NUBP1	0.013619863801362	0.6251109165941331	0.013619863801362
MRPS35P3	0.013629863701363	0.6251550249714348	0.013629863701363
PMS2P4	0.013669863301367	0.6253314251024896	0.013669863301367
SNTN	0.013749862501375	0.6256840648977707	0.013749862501375
AOX3P	0.013759862401376	0.6257281298048185	0.013759862401376
CTSW	0.013769862301377	0.6257721913595299	0.013769862301377
TMEM183AP1	0.01379986200138	0.6259043558975447	0.01379986200138
ZBTB20-AS1	0.013809861901381	0.6259484040308096	0.013809861901381
APOBEC3H	0.013829861701383	0.6260364902209681	0.013829861701383
CBX7	0.013859861401386	0.6261685942971271	0.013859861401386
PHF21B	0.013939860601394	0.6265207237095625	0.013939860601394
RPL7P61	0.0139998600014	0.6267846790898033	0.0139998600014
LINC01775	0.0139998600014	0.6267846790898033	0.0139998600014
XIST	0.014029859701403	0.6269166111476447	0.014029859701403
RNU6-733P	0.014069859301407	0.6270924731623235	0.014069859301407
OR2T33	0.014079859201408	0.6271364301943942	0.014079859201408
LINC01792	0.014089859101409	0.6271803838354053	0.014089859101409
KANSL1-AS1	0.014089859101409	0.6271803838354053	0.014089859101409
MIR585	0.014109858901411	0.6272682809394076	0.014109858901411
RNU6ATAC22P	0.014119858801412	0.6273122243999787	0.014119858801412
MT1HL1	0.014129858701413	0.6273561644646496	0.014129858701413
OR8V1P	0.014139858601414	0.6274001011322101	0.014139858601414
RNU4-13P	0.014179858201418	0.6275758138071478	0.014179858201418
HCFC2	0.014189858101419	0.6276197334710053	0.014189858101419
MUS81	0.01419985800142	0.627663649730492	0.01419985800142
RPS12P15	0.014209857901421	0.6277075625843976	0.014209857901421
CBX3P8	0.014229857701423	0.6277953780706255	0.014229857701423
SNX32	0.014229857701423	0.6277953780706255	0.014229857701423
HNF4A-AS1	0.014229857701423	0.6277953780706255	0.014229857701423
MIR4659A	0.014239857601424	0.6278392807005275	0.014239857601424
LINC01916	0.014249857501425	0.6278831799200081	0.014249857501425
GLDC	0.014269857301427	0.6279709681228642	0.014269857301427
EFEMP2	0.014269857301427	0.6279709681228642	0.014269857301427
VAV3	0.014279857201428	0.6280148571038198	0.014279857201428
CDC40	0.014279857201428	0.6280148571038198	0.014279857201428
CNTN5	0.01429985700143	0.6281026248187351	0.01429985700143
MIR4762	0.014309856901431	0.628146503550275	0.014309856901431
OR5J7P	0.014339856601434	0.6282781192267003	0.014339856601434
PRUNEP1	0.014429855701443	0.6286727813090712	0.014429855701443
OR2H5P	0.014449855501445	0.6287604462575542	0.014449855501445
GNG7	0.014449855501445	0.6287604462575542	0.014449855501445
RNU6-1013P	0.014459855401446	0.6288042735786502	0.014459855401446
LINC02323	0.014519854801452	0.6290671652849538	0.014519854801452
RAP1GDS1	0.014529854701453	0.6291109685213314	0.014529854701453
RPL21P1	0.014529854701453	0.6291109685213314	0.014529854701453
LMNB2	0.014529854701453	0.6291109685213314	0.014529854701453
HNF4A	0.014529854701453	0.6291109685213314	0.014529854701453
UBD	0.014569854301457	0.6292861469995957	0.014569854301457
OR8K5	0.014569854301457	0.6292861469995957	0.014569854301457
